dial_name,turn_id,context,query,gold,s2s,larl,mog,message
PMUL1284.json,7,"U1: yes , i would like an [value_pricerange] hotel in the center and what type of attraction is in the area in walking distance ?<br/>S1: would you like me to find a hotel first or the attraction ?<br/>U2: i am actually looking for a train . i need to go from [value_place] to [value_place] on [value_day] . i need to leave after [value_time] .<br/>S2: [train_id] departs at [value_time] , would that work for you ?<br/>U3: that would be great . i need to reserve seats for [value_count] people on that train .<br/>S3: you are all set . the total fee is [value_price] gbp payable at the station the reference number is [train_reference]<br/>U4: thanks ! oh , i am also looking for place -s to go in town at the city [value_area] . i need some form of entertainment . can you help ?<br/>S4: there are many different attractions in [value_area] . is there a certain type that you would like ?<br/>U5: an entertainment attraction would be nice .<br/>S5: sorry , i got no results for entertainment in [value_area] , is there something else i can look for ?<br/>U6: can you search for a theatre instead ?<br/>S6: there are [value_count] theaters in the area , the [attraction_name] , [attraction_name] , [attraction_name] and [attraction_name] . let me know if any of those appeal to you .<br/>U7: can you give me the phone # , address , and postcode for the [attraction_name] ?<br/>S7: the phone number is [attraction_phone] .",i also need their address and postcode as i asked before please .,their postcode is [attraction_postcode] and their address is [attraction_address] .,the address is [attraction_address] and the postcode is [attraction_postcode] .,"sure , the address is [hotel_address] and the postcode is [hotel_postcode] .",the address for [attraction_name] is [attraction_address] and the postcode is [attraction_postcode] . is there anything else i can help you with ?,"You are looking for information in Cambridge<br/>You are looking for a <span class='emphasis'>train</span>. The train should depart from <span class='emphasis'>kings lynn</span> and should <span class='emphasis'>leave after 19:15</span><br/>The train should leave on <span class='emphasis'>tuesday</span> and should go to <span class='emphasis'>cambridge</span><br/>Once you find the train you want to make a booking for <span class='emphasis'>4 people</span><br/>Make sure you get the <span class='emphasis'>reference number</span><br/>You are also looking for <span class='emphasis'>places to go</span> in town. The attraction should be in the <span class='emphasis'>centre</span> and should be in the type of <span class='emphasis'>entertainment</span><br/>If there is no such attraction, how about one that is in <span class='emphasis'>the type of theatre</span><br/>Make sure you get <span class='emphasis'>phone number</span>, <span class='emphasis'>address</span>, and <span class='emphasis'>postcode</span>"
PMUL2491.json,2,"U1: i am looking for a [value_pricerange] restaurant that serves [value_food] food .<br/>S1: i have a listing for on in he [value_area] of town would that be okay ?<br/>U2: yes , that would be great !<br/>S2: i would recommend the [attraction_name] for you . should i make a booking for you and your party ?",could you give me the address and phone number ?,the address is [restaurant_address] and the phone number is [restaurant_phone] .,[restaurant_name] is located at [restaurant_address] and their phone number is [restaurant_phone] .,the phone number is [restaurant_phone] and the address is [restaurant_address] .,"sure , the address for [restaurant_name] is [restaurant_address] and their phone number is [restaurant_phone] .",You are looking for information in Cambridge<br/>You are looking for a <span class='emphasis'>place to dine</span>. The restaurant should be in the <span class='emphasis'>expensive</span> price range and should serve <span class='emphasis'>modern european</span> food<br/>The restaurant should be in the <span class='emphasis'>centre</span><br/>Make sure you get <span class='emphasis'>address</span> and <span class='emphasis'>phone number</span><br/>You are also looking for <span class='emphasis'>places to go</span> in town. The attraction should be in the type of <span class='emphasis'>theatre</span> and should be <span class='emphasis'>in the same area as the restaurant</span><br/>Make sure you get <span class='emphasis'>address</span>
PMUL4122.json,4,"U1: what kind of attraction are there here ?<br/>S1: there are many attractions around [value_place] depending on what you are looking for . do you have a specific area of town in mind ?<br/>U2: actually , i am interested in a restaurant called [restaurant_name] .<br/>S2: yes the [restaurant_name] is [value_pricerange] and located in the center and their telephone number is [restaurant_phone] . they serve [value_food] food .<br/>U3: great . can you reserve a table for [value_count] on [value_day] at [value_time] ?<br/>S3: yes , i can take of that reservation for you .<br/>U4: thank you . i'll need a reference number , please ?<br/>S4: booking was successful . the table will be reserved for [value_count] minutes . reference number is [restaurant_reference] . anything else ?","i am looking for a place called [attraction_name] , can you give me their phone number and postcode please","sure , their phone number is [attraction_phone] , post code [attraction_postcode]",the phone number is [attraction_phone] and the postcode is [attraction_postcode] .,the postcode is [attraction_postcode] and the phone number is [attraction_phone] .,the phone number is [attraction_phone] and the postcode is [attraction_postcode] . is there anything else i can help you with ?,You are planning your trip in Cambridge<br/>You are looking for a <span class='emphasis'>particular restaurant</span>. Its name is called <span class='emphasis'>rice house</span><br/>Once you find the <span class='emphasis'>restaurant</span> you want to book a table for <span class='emphasis'>7 people</span> at <span class='emphasis'>13:30</span> on <span class='emphasis'>friday</span><br/>Make sure you get the <span class='emphasis'>reference number</span><br/>You are also looking for a <span class='emphasis'>particular attraction</span>. Its name is called <span class='emphasis'>the man on the moon</span><br/>Make sure you get <span class='emphasis'>phone number</span> and <span class='emphasis'>postcode</span>
MUL0340.json,1,U1: i am going to [value_place] and need a place to eat that serves [value_food] food and is [value_pricerange] -ly priced .<br/>S1: unfortunately there are no [value_food] restaurant -s in the [value_pricerange] price range . would you like another cuisine type or price range ?,what kind of [value_pricerange] restaurant -s are there in the center of town ?,"i am sorry , there are none . would you like to change your cuisine type or location ?","i am sorry , there are no restaurant -s that serve _UNK food . would you like to try something else ?","[restaurant_name] is located at [restaurant_address] , [restaurant_postcode] .","i am sorry , there are no _UNK restaurant -s in the [value_area] . would you like to try a different type of food ?","You are traveling to Cambridge and looking forward to try local restaurants<br/>You are looking for a <span class='emphasis'>place to dine</span>. The restaurant should serve <span class='emphasis'>lebanese</span> food and should be in the <span class='emphasis'>cheap</span> price range<br/>The restaurant should be in the <span class='emphasis'>centre</span><br/>If there is no such restaurant, how about one that serves <span class='emphasis'>indian</span> food<br/>Once you find the <span class='emphasis'>restaurant</span> you want to book a table for <span class='emphasis'>6 people</span> at <span class='emphasis'>16:30</span> on <span class='emphasis'>saturday</span><br/>Make sure you get the <span class='emphasis'>reference number</span><br/>You are also looking for a <span class='emphasis'>train</span>. The train should <span class='emphasis'>arrive by 08:45</span> and should leave on <span class='emphasis'>sunday</span><br/>The train should depart from <span class='emphasis'>cambridge</span> and should go to <span class='emphasis'>broxbourne</span><br/>Once you find the train you want to make a booking for <span class='emphasis'>the same group of people</span><br/>Make sure you get the <span class='emphasis'>reference number</span>"
MUL0978.json,4,"U1: i am looking for a [value_food] restaurant in the [value_area] of town .<br/>S1: sure , there are [value_count] [value_food] restaurant -s in the [value_area] of town , do you have a price range in mind ?<br/>U2: it does not matter . can you pick [value_count] and give me the postcode and the price range , please .<br/>S2: sure , the [attraction_name] is good , the price range is [value_pricerange] and postcode is [attraction_postcode] .<br/>U3: can you recommend an attraction that is also in the town [value_area] ?<br/>S3: certainly . you might enjoy [attraction_name] . it s famous for its architecture , and free to visit .<br/>U4: that sounds great ! could you send me the phone number , postcode , and attraction type ?<br/>S4: [attraction_name] is famous for its architecture . it s located on [attraction_address] , [attraction_postcode] . they can be reached at [attraction_phone] . is there anything else i can find for you ?",yes . i need a taxi to take me from the church to the restaurant at [value_time],i found a [taxi_type] phone number is [taxi_phone],i have booked you a [taxi_type] . the contact number is [taxi_phone] .,i have booked you a taxi . it is a [taxi_type] and the contact number is [taxi_phone] .,i have booked you a [taxi_type] . the contact number is [taxi_phone] . is there anything else i can help you with ?,"You are planning your trip in Cambridge<br/>You are looking for a <span class='emphasis'>restaurant</span>. The restaurant should serve <span class='emphasis'>chinese</span> food and should be in the <span class='emphasis'>centre</span><br/>Make sure you get <span class='emphasis'>price range</span> and <span class='emphasis'>postcode</span><br/>You are also looking for <span class='emphasis'>places to go</span> in town. The attraction should be <span class='emphasis'>in the same area as the restaurant</span><br/>Make sure you get <span class='emphasis'>phone number</span>, <span class='emphasis'>postcode</span>, and <span class='emphasis'>attraction type</span><br/>You also want to book a <span class='emphasis'>taxi</span> to commute between the two places<br/>You want to leave the <span class='emphasis'>attraction</span> by <span class='emphasis'>21:30</span><br/>Make sure you get <span class='emphasis'>contact number</span> and <span class='emphasis'>car type</span>"
PMUL4054.json,2,U1: i am looking for a [value_pricerange] place to eat in the [value_area]<br/>S1: there are many to chose from do you have a type of food you prefer ?<br/>U2: are there any [value_food] restaurant -s ?<br/>S2: there are [value_count] [value_pricerange] [value_food] restaurant -s in that part of town . my favorite is [restaurant_name] . would you like to make a reservation ?,[restaurant_name] sounds good . please book a table for [value_count] at [value_time] on [value_day] and also provide the reference number . thanks !,booking was successful . the table will be reserved for [value_count] minutes . reference number is [restaurant_reference] . is there anything else you need ?,i have made those reservations and your reference number is [restaurant_reference] .,i was able to book a table for [value_count] at [value_time] on [value_day] . your reference number is [restaurant_reference] .,i have booked you a table for [value_count] at [restaurant_name] on [value_day] at [value_time] . your reference number is [restaurant_reference] . is there anything else i can help you with ?,You are planning your trip in Cambridge<br/>You are looking for a <span class='emphasis'>restaurant</span>. The restaurant should be in the <span class='emphasis'>expensive</span> price range and should be in the <span class='emphasis'>centre</span><br/>The restaurant should serve <span class='emphasis'>chinese</span> food<br/>Once you find the <span class='emphasis'>restaurant</span> you want to book a table for <span class='emphasis'>7 people</span> at <span class='emphasis'>17:30</span> on <span class='emphasis'>sunday</span><br/>Make sure you get the <span class='emphasis'>reference number</span><br/>You are also looking for a <span class='emphasis'>train</span>. The train should be on <span class='emphasis'>the same day as the restaurant booking</span> and should depart from <span class='emphasis'>peterborough</span><br/>The train should <span class='emphasis'>arrive by 11:15</span> and should go to <span class='emphasis'>cambridge</span><br/>Once you find the train you want to make a booking for <span class='emphasis'>the same group of people</span><br/>Make sure you get the <span class='emphasis'>reference number</span>
PMUL3778.json,3,"U1: i am looking for an [value_pricerange] restaurant in the [value_area] part of town .<br/>S1: there are [value_count] [value_pricerange] restaurant -s in the [value_area] of town . did you have a type of food in mind ?<br/>U2: can you give me a couple of examples of different cuisines that are available ?<br/>S2: there is [value_food] , [value_food] , [value_food] , [value_food] , [value_food] , [value_food] , [value_food] , [value_food] , [value_food] , [value_food] , [value_food] , [value_food] , [value_food] , [value_area] american , [value_food] , [value_food] , and [value_food] food available in the [value_area] .<br/>U3: let s go with [value_food] . what kind of [value_pricerange] [value_food] restaurant -s do you have available ?<br/>S3: [restaurant_name] at [value_count] [restaurant_address] is very good .",that sounds good . could i get the postcode for [restaurant_name] please ?,the post code for [restaurant_name] is [restaurant_postcode] .,the postcode is [restaurant_postcode] . can i help you with anything else ?,the postcode is [restaurant_postcode] . would you like me to make a reservation for you ?,the postcode for [restaurant_name] is [restaurant_postcode] . is there anything else i can help you with ?,"You are traveling to Cambridge and excited about seeing local tourist attractions<br/>You are looking for a <span class='emphasis'>place to dine</span>. The restaurant should be in the <span class='emphasis'>centre</span> and should be in the <span class='emphasis'>expensive</span> price range<br/>Make sure you get <span class='emphasis'>food type</span> and <span class='emphasis'>postcode</span><br/>You are also looking for a <span class='emphasis'>particular attraction</span>. Its name is called <span class='emphasis'>saint catharine's college</span><br/>Make sure you get <span class='emphasis'>phone number</span>, <span class='emphasis'>attraction type</span>, and <span class='emphasis'>address</span><br/>You also want to book a <span class='emphasis'>taxi</span> to commute between the two places<br/>You want to leave the <span class='emphasis'>restaurant</span> by <span class='emphasis'>18:15</span><br/>Make sure you get <span class='emphasis'>contact number</span> and <span class='emphasis'>car type</span>"
PMUL2146.json,6,"U1: i need to find a restaurant in the [value_area] .<br/>S1: do you prefer a particular type of food or are you looking at a specific price range ?<br/>U2: i would like [value_food] food . i have no preference of price range .<br/>S2: there are [value_count] attraction -s which meet your needs . [attraction_name] is located at [value_count] kings parade and serves [value_pricerange] priced meal -s . would you like to make reservations ?<br/>U3: yes i need a table for [value_count] [value_day] at [value_time] .<br/>S3: your table for [value_count] is reserved for [value_day] at [value_time] and they'll hold your table for [value_count] minutes . your reference number is [attraction_reference] . can i help you with anything else today ?<br/>U4: i am also looking for an attraction , some type of boat .<br/>S4: i have [value_count] listings . [value_count] in the [value_area] , [value_area] or [value_count] in the [value_area] . would you like more information on [value_count] of them ?<br/>U5: sure , the [value_count] in the [value_area] please .<br/>S5: i have the [attraction_name] located at the plough , green end , fen ditton .<br/>U6: could you tell me what the postcode is for the [attraction_name] ?<br/>S6: the postcode is [attraction_postcode] . would you like the phone number ?","no , what the address and area of town , also i will be needing a cab as well .",[attraction_name] is located at [attraction_address] in the [value_area] side of town .,[attraction_name] is located in the [value_area] part of town at [attraction_address] .,the address is [restaurant_address] and the phone number is [restaurant_phone] .,[attraction_name] is located at [attraction_address] in the [value_area] . the phone is [attraction_phone] . is there anything else i can help you with ?,"You are traveling to Cambridge and looking forward to try local restaurants<br/>You are looking for a <span class='emphasis'>place to dine</span>. The restaurant should be in the <span class='emphasis'>centre</span> and should serve <span class='emphasis'>british</span> food<br/>Once you find the <span class='emphasis'>restaurant</span> you want to book a table for <span class='emphasis'>6 people</span> at <span class='emphasis'>18:15</span> on <span class='emphasis'>monday</span><br/>Make sure you get the <span class='emphasis'>reference number</span><br/>You are also looking for <span class='emphasis'>places to go</span> in town. The attraction should be in the type of <span class='emphasis'>boat</span><br/>Make sure you get <span class='emphasis'>postcode</span>, <span class='emphasis'>address</span>, and <span class='emphasis'>area</span><br/>You also want to book a <span class='emphasis'>taxi</span> to commute between the two places<br/>You want to make sure it arrives the restaurant <span class='emphasis'>by the booked time</span><br/>Make sure you get <span class='emphasis'>contact number</span> and <span class='emphasis'>car type</span>"
PMUL2578.json,1,"U1: hello , i am looking for some sports arenas to go to in [value_place] that s located in the [value_area] . i like all different sports , so please tell me everything that is available .<br/>S1: i do not have any sports located in the [value_area] . may i try a different area ?",what about boats instead ?,"[hotel_name] is located in [hotel_address] , [hotel_postcode] . can i give you the phone number ?","there are [value_count] _UNK in the [value_area] , [value_area] , [value_area] , and [value_area] . do you have a preference ?",the phone number is [attraction_phone] . the address is [attraction_address] .,i have [value_count] _UNK _UNK in the [value_area] . the [attraction_name] and the [attraction_name] . would you like more information on [value_count] of them ?,"You are planning your trip in Cambridge<br/>You are looking for <span class='emphasis'>places to go</span> in town. The attraction should be in the <span class='emphasis'>centre</span> and should be in the type of <span class='emphasis'>mutliple sports</span><br/>If there is no such attraction, how about one that is in <span class='emphasis'>the type of boat</span><br/>Make sure you get <span class='emphasis'>postcode</span> and <span class='emphasis'>address</span><br/>You are also looking for a <span class='emphasis'>particular hotel</span>. Its name is called <span class='emphasis'>gonville hotel</span><br/>Make sure you get <span class='emphasis'>phone number</span><br/>You also want to book a <span class='emphasis'>taxi</span> to commute between the two places<br/>You want to leave the <span class='emphasis'>attraction</span> by <span class='emphasis'>06:15</span><br/>Make sure you get <span class='emphasis'>contact number</span> and <span class='emphasis'>car type</span>"
PMUL0509.json,6,"U1: i am looking for a train to [value_place] from [value_place] .<br/>S1: what date and time would you like to depart ?<br/>U2: [value_day] , sometime after [value_time]<br/>S2: the [train_id] leaves at [value_time] . would you like to book it ?<br/>U3: yes , i want to book for [value_count] people .<br/>S3: reference number is [train_reference] . anything else ?<br/>U4: terrific , thanks . i am also looking for an [value_pricerange] place to dine in the [value_area] .<br/>S4: what kind of cuisine are you looking for ?<br/>U5: if you suggest a place that is good and will impress others .<br/>S5: okay , would you like to eat [value_food] , [value_food] , [value_food] , or [value_food] food ?<br/>U6: [value_food] food will be fine .<br/>S6: i recommend [restaurant_name] . shall i make a booking for you ?",yes please book that . [value_count] people [value_day] at [value_time] .,the booking was successful ! your reference number is [restaurant_reference] . your table will be reserved for [value_count] minutes . anything else i can do for you ?,booking was successful . the table will be reserved for [value_count] minutes . reference number is [restaurant_reference] .,i have booked a table for [value_count] at [value_time] on [value_day] . your reference number is [restaurant_reference] .,i have booked you a table for [value_count] at [value_time] on [value_day] . your reference number is [restaurant_reference] . is there anything else i can help you with ?,"You are looking for information in Cambridge<br/>You are looking for a <span class='emphasis'>train</span>. The train should go to <span class='emphasis'>cambridge</span> and should depart from <span class='emphasis'>norwich</span><br/>The train should leave on <span class='emphasis'>sunday</span> and should <span class='emphasis'>leave after 12:00</span><br/>Once you find the train you want to make a booking for <span class='emphasis'>7 people</span><br/>Make sure you get the <span class='emphasis'>reference number</span><br/>You are also looking for a <span class='emphasis'>place to dine</span>. The restaurant should be in the <span class='emphasis'>south</span> and should be in the <span class='emphasis'>expensive</span> price range<br/>Make sure you get <span class='emphasis'>food type</span>, <span class='emphasis'>phone number</span>, and <span class='emphasis'>address</span>"
